-14.049,-25.82,-21.428,-21.699,-19.698,-20.091,-18.506,-17.482,-16.254,-13.053,-12.397,-11.241,-7.0703,-0.75351,5.4457,7.0928,14.939,22.361,25.157,22.884,20.07,16.913,5.2747,-1.8365,-8.9997,-11.815,2.7718,6.1704,5.4829,9.5288,11.104,13.802,13.32,12.323,14.55,14.425,13.24,12.365,13.321,14.985,12.606,10.281,9.4884,6.6297,5.7535,8.9153,9.0771,9.8318,4.4694,6.5763,7.9439,5.4504,10.949,12.387,9.8835,9.6945,16.082,12.671,7.493,2.268,2.4162,4.0533,2.2482,-0.86093,-2.0843,-3.306,-6.1372,-5.9454,-6.9601,43.827,118.05,96.835,0.20315,-27.897,-4.7227,-6.4558,-7.6098,-7.8739,-9.2197,-6.9857,-4.8863,-5.53,-5.4556,-2.3553,-2.1641,-0.085085,4.6739,7.8675,13.637,15.135,19.361,27.001,29.019,31.028,34.825,26.268,20.071,8.9393,-1.0767,-2.0044,-9.184,-9.737,-14.717,-14.172,-10.968,-11.04,-12.618,-11.901,-10.692,-12.015,-12.932,-13.827,-10.778,-11.703,-10.731,-7.2027,-7.0828,-6.238,-8.0368,-10.135,-9.9836,-12.341,-12.248,-12.021,-11.495,-8.7714,-6.7535,-4.3678,-4.0175,-6.3228,-5.6895,-0.13499,-1.9948,-6.8665,-13.804,-15.843,-14.966,-14.855,-17.279,-18.528,-17.39,-20.906,-22.229,-23.568,27.8,106.46,99.047,-2.6835,-33.798,-10.604,-19.126,-17.143,-16.163,-13.715,-13.723,-11.146,-7.7068,-4.6498,-3.1815,-3.802,1.913,4.1224,2.2662,9.3318,18.13,23.236,30.676,33.556,35.247,30.033,28.009,21.407,7.3352,4.3813,-3.9494,-9.0398,-10.817,-13.692,-11.922,-11.714,-12.621,-13.606,-16.076,-19.023,-14.884,-13.1,-13.361,-11.294,-13.95,-14.945,-15.406,-16.054,-16.039,-17.04,-19.241,-20.07,-20.318,-22.473,-23.062,-22.439,-21.141,-24.485,-20.955,-19.795,-24.069,-22.911,-19.14,-4.8891,2.7565,4.1771,10.452,15.637,16.905,15.187,12.105,8.2792,5.9385,6.8644,3.0714,-1.1239,0.36332,1.4277,-0.22512,-2.2528,-8.7703,18.041,98.129,147.27,64.164,-15.031,-2.5308,3.1234,6.5203,3.872,3.7439,6.4872,4.0529,4.0276,4.5311,8.4474,8.5505,8.8705,10.767,15.003,18.704,22.156,32.515,37.816,38.93,42.879,40.054,35.981,27.192,12.874,7.6821,-1.0635,-6.1614,-10.911,-12.73,-13.82,-18.205,-14.974,-19.162,-18.204,-12.528,-15.973,-17.738,-15.127,-14.245,-17.03,-15.697,-15.329,-16.018,-17.457,-19.937,-18.192,-18.62,-17.109,-12.932,-16.398,-19.352,-15.157,-17.41,-19.068,-19.535,-20.13,-19.072,-15.886,-14.644,-18.092,-16.674,-16.199,-16.47,-14.264,-12.721,-15.773,-16.068,-13.907,-13.367,-10.984,-11.078,-9.3334,-6.1228,-1.9404,-1.0946,-2.0468,-2.5597,-7.6776,-14.791,-14.551,-11.418,-13.293,-16.578,-17.001,-16.989,-14.597,-15.852,-18.195,13.819,96.736,129.63,32.631,-30.456,-14.533,-7.9299,-3.3003,-4.6507,-4.8352,-4.6977,-2.1005,-1.3916,-1.8573,-2.1782,0.93453,4.1949,8.3541,12.774,14.112,20.763,26.092,33.299,38.224,41.519,45.068,38.827,27.883,26.323,12.577,2.7328,1.8039,-5.4523,-5.7858,-8.2441,-10.117,-9.3167,-11.314,-8.5909,-6.9978,-11.853,-12.563,-9.1324,-10.37,-9.5095,-3.1824,-7.5829,-8.125,-4.8151,-6.8521,-9.1133,-12.088,-8.9352,-7.9515,-14.44,-13.231,-14.312,-13.726,-10.274,-10.206,-14.02,-14.952,-11.065,-14.264,-17.715,-17.714,-14.996,-12.83,-14.746,-12.89,-7.438,-2.9296,3.0331,5.6906,9.5494,12.004,12.68,16.821,20.815,23.369,21.102,19.23,17.984,15.07,12.043,7.62,7.3159,2.9985,3.7284,8.1212,3.8955,3.2536,-0.85383,2.9873,57.028,126.42,97.74,-2.9755,-15.878,5.8442,6.1315,8.0088,3.0954,4.3524,5.4029,4.978,5.9103,6.047,8.9052,13.397,11.089,10.575,14.91,21.991,27.699,30.062,37.008,37.578,37.938,38.522,31.085,20.053,7.7993,-0.3447,-6.547,-11.298,-14.399,-21.185,-21.179,-20.326,-21.077,-22.103,-23.66,-21.242,-21.439,-21.383,-18.177,-20.288,-19.707,-14.258,-18.02,-17.802,-17.367,-17.486,-16.324,-20.421,-21.224,-19.331,-19.668,-21.696,-22.645,-23.662,-18.917,-19.054,-21.737,-18.633,-19.228,-22.631,-18.741,-19.071,-24.489,-19.167,-17.231,-19.149,-18.125,-18.272,-20.018,-17.078,-11.655,-10.886,-8.9144,-5.3082,-5.7493,-8.7429,-11.623,-14.702,-15.785,-18.352,-21.043,-20.587,-19.618,-17.024,-18.042,-20.705,-23.773,-4.4483,69.898,122.7,51.574,-28.989,-22.831,-14.653,-12.094,-9.7434,-9.3604,-8.7768,-6.8477,-6.0061,-5.0429,-0.5386,-0.13483,1.3386,4.0976,5.5039,9.936,15.045,20.091,27.31,33.996,36.87,37.042,36.594,32.631,23.171,14.116,2.9127,-1.1852,-2.3455,-6.727,-5.7751,-5.8405,-11.348,-11.848,-8.302,-6.0196,-7.2264,-7.4339,-3.3853,-2.05,-2.0919,-4.8512,-5.265,-5.2843,-7.1682,-4.4297,-2.8146,-4.7302,-6.8253,-8.2257,-6.7035,-6.4047,-8.9169,-7.0549,-11.773,-12.003,-8.6992,-9.9576,-9.9226,-10.546,-11.228,-9.6805,-9.6491,-11.959,-12.838,-14.496,-11.614,-13.454,-17.722,-12.907,-13.687,-12.915,-10.67,-9.004,-4.3679,-3.5891,4.8109,14.043,18.473,19.726,15.254,16.557,18.079,16.925,15.179,13.918,13.904,11.541,6.8597,11.73,65.384,148.04,129.2,20.454,-3.1356,16.859,16.158,17.431,13.809,12.418,12.166,14.756,14.734,16.948,21.07,20.802,22.999,24.098,24.431,30.271,36.776,44.346,49.927,53.082,55.811,56.95,49.337,37.147,24.959,12.585,6.7258,-3.9365,-8.8303,-9.4653,-12.191,-12.271,-15.826,-15.088,-14.379,-14.988,-16.555,-19.394,-17.369,-16.455,-14.486,-15.987,-19.12,-17.225,-18.824,-22.977,-20.862,-19.335,-20.082,-20.608,-24.883,-26.791,-25.231,-24.041,-28.42,-29.217,-26.216,-26.025,-26.029,-25.61,-24.02,-26.108,-24.049,-20.939,-21.976,-23.061,-19.046,-18.362,-18.51,-16.879,-14.753,-6.8857,-5.8303,-13.341,-19.595,-22.732,-25.053,-21.907,-21.591,-25.176,-26.403,-23.096,-25.693,-27.051,-21.697,33.699,106.5,71.284,-20.516,-36.494,-14.854,-12.624,-12.873,-17.17,-11.981,-10.283,-10.792,-8.8755,-9.2174,-6.7264,-1.0322,1.6924,5.2056,6.3646,7.7795,17.035,23.999,29.162,32.168,32.229,35.3,32.854,24.098,14.036,8.0075,1.9304,-6.4291,-7.6129,-7.8936,-10.503,-10.902,-9.3877,-8.2206,-7.7475,-7.2786,-9.0214,-7.4521,-4.2438,-5.8822,-8.1945,-4.1987,-3.3978,-6.6205,-5.3402,-4.9823,-6.3143,-8.6268,-9.1886,-10.114,-8.3135,-8.6444,-8.0443,-4.896,-7.8548,-7.0787,-6.8095,-13.198,-12.132,-8.0107,-6.9723,-8.6797,-10.237,-9.7647,-10.676,-6.5502,-0.98026,-5.0972,-1.0342,4.7435,3.0329,-0.26319,-9.7901,-11.772,-11.103,-12.08,-12.378,-15.31,-13.765,-12.915,-14.447,-21.264,-3.6589,57.934,99.687,42.958,-29.673,-18.472,-10.715,-10.907,-8.8368,-16.381,-10.126,-9.0838,-7.8884,-6.0605,1.1569,15.901,24.746,29.275,33.478,42.275,43.183,49.093,59.841,63.324,65.126,63.954,65.141,59.79,49.138,40.042,30.911,26.475,22.625,21.235,16.257,13.277,16.989,12.999,12.53,12.879,11.969,11.468,10.167,9.3722,7.9555,7.7805,4.8395,3.5399,5.0404,0.97117,-1.812,-0.89918,-2.4259,-4.0518,-3.1653,-3.8539,-7.2508,-9.8016,-5.0391,-9.8561,-14.052,-8.7573,-12.106,-16.186,-17.244,-14.351,-13.729,-13.068,-8.3709,-12.093,-12.258,-2.5632,-2.9394,-8.6996,-10,-16.753,-21.914,-21.694,-20.091,-23.339,-26.288,-22.278,-23.852,-27.81,-28.038,1.1439,75.93,86.024,-2.7143,-40.997,-24.921,-20.122,-18.841,-21.229,-16.833,-12.158,-15.609,-11.655,-8.1577,-12.877,-11.056,-8.9096,-5.2642,-0.68148,2.8561,7.6927,12.185,24.42,26.27,28.13,28.3,24.3,21.157,7.2414,-1.0902,-6.7115,-13.487,-18.096,-17.136,-20.004,-20.657,-15.875,-19.157,-16.97,-13.156,-20.245,-18.24,-12.998,-14.827,-15.95,-15.573,-11.846,-11.015,-10.417,-11.229,-13.949,-17.374,-17.288,-15.602,-13.703,-13.673,-16.246,-15.145,-13.856,-14.906,-14.161,-14.369,-15.315,-14.94,-16.028,-14.139,-10.329,-8.6018,-6.9484,-0.81181,3.6948,-3.1337,-9.091,-9.8338,-15.728,-14.66,-15.842,-15.837,-15.156,-15.846,-18.058,-21.138,-19.105,18.435,106.27,101.64,-2.2582,-35.318,-12.237,-11.156,-10.905,-10.923,-11.639,-8.0373,-7.5054,-3.0029,-1.3778,-1.832,0.10012,0.70394,4.2784,11.129,14.582,18.993,24.108,31.127,37.01,41.595,39.891,35.283,32.593,18.812,7.8933,3.6127,-0.21148,-7.7061,-12.152,-7.1268,-10.175,-10.746,-8.1587,-10.786,-10.272,-8.6874,-4.9119,-6.5557,-6.4405,-6.0321,-6.1359,-6.0433,-4.3699,-5.709,-3.2307,8.7552,16.805,17.279,15.403,16.413,15.067,17.062,21.278,19.792,18.924,18.953,18.13,16.689,13.664,16.94,17.883,18.442,21.202,24.985,27.701,24.669,19.412,10.422,6.5403,2.9686,0.0975,-1.8127,-3.1637,-2.3537,-1.2878,-9.0266,-12.953,24.954,112.73,123.61,15.591,-32.702,-11.322,-8.7447,-7.1053,-6.8393,-5.2249,-4.3123,-6.1294,-5.9889,-4.7236,-2.8327,-2.1982,-0.50104,3.63,3.5258,6.1958,15.225,17.511,24.009,31.38,33.101,30.623,24.693,19.382,8.8358,3.7444,-4.2284,-14.828,-16.746,-19.044,-21.752,-18.66,-14.922,-14.25,-17.498,-18.679,-15.577,-15.898,-17.959,-16.845,-14.772,-17.211,-19.611,-18.36,-21.116,-21.238,-18.097,-18.988,-17.971,-20.031,-22.874,-20.047,-22.785,-23.52,-22.627,-20.153,-14.836,-12.102,-11.536,-8.0989,-11.456,-18.126,-22.044,-19.209,-17.566,-21.685,-23.782,-25.837,-24.008,-24.301,-26.682,-31.604,16.343,101.17,80.232,-16.246,-45.588,-24.29,-20.124,-17.776,-14.849,-15.123,-14.306,-14.919,-10.905,-9.1326,-9.36,-7.0623,-5.3682,2.2102,4.8396,8.0312,11.689,17.855,27.072,30.681,32.79,31.971,28.988,16.402,8.644,-0.57897,-10.067,-15.875,-16.849,-18.712,-24.285,-18.644,-14.149,-16.111,-16.162,-14.086,-16.763,-17.684,-16.996,-15.215,-11.118,-14.254,-14.041,-16.289,-16.999,-13.546,-15.176,-14.094,-13.997,-12.994,-15.111,-16.083,-13.144,-10.784,-12.184,-7.1535,-4.5072,-5.049,-10.815,-18.908,-17.198,-15.898,-16.854,-17.387,-7.9572,-0.15438,2.0284,4.4321,4.7264,15.311,74.739,124.36,71.139,-5.9333,-0.22799,17.945,14.732,15.243,15.296,19.203,16.77,18.045,20.121,20.62,22.265,21.677,25.989,26.95,28.286,30.1,34.105,39.867,44.203,48.738,45.195,39.239,32.417,29.181,18.704,9.9004,7.8509,4.9129,-1.1955,-6.1875,-4.5089,-6.7247,-5.066,-3.3285,-8.7939,-5.1282,-3.5985,-3.635,-3.8978,-7.2215,-5.2047,-6.7072,-6.028,-7.9589,-9.9044,-7.3243,-9.9536,-5.9711,-7.6199,-11.663,-7.1327,-7.3996,-5.7335,1.2453,0.079046,-4.1562,-5.166,-7.8665,-11.749,-13.791,-15.109,-17.982,-15.425,-14.773,-11.623,-16.141,-22.881,-5.7389,54.706,96.288,30.398,-34.232,-26.251,-15.672,-10.615,-7.0887,-9.9604,-13.354,-11.62,-4.1663,-4.2334,-5.0899,-4.9246,-1.9777,4.2221,6.1367,6.7113,11.267,19.94,22.751,25.229,31.189,30.689,24.832,21.847,13.126,-1.0773,-5.8739,-9.5791,-11.08,-8.9702,-9.9551,-9.9722,-13.292,-12.532,-13.255,-16.283,-10.209,-14.13,-12.043,-10.244,-11.545,-10.59,-11.971,-14.921,-17.714,-12.835,-13.851,-16.974,-14.976,-15.205,-13.682,-11.758,-9.2818,-8.0923,-8.749,-6.2743,-6.1108,-7.9833,-14.071,-21.304,-20.176,-21.09,-24.599,-23.454,-22.04,-22.191,-19.552,-23.31,-29.602,14.91,94.791,91.515,-12.517,-41.163,-18.92,-17.15,-14.052,-17.087,-15.643,-20.204,-15.271,-10.076,-8.0668,-7.9377,-7.1027,-4.0005,-2.8381,0.89615,6.8993,16.757,21.016,22.494,29.383,29.82,29.912,34.838,32.855,26.192,22.177,19.169,13.345,12.033,10.81,9.8981,8.1463,5.8321,8.4191,7.6973,9.331,10.581,11.03,12.965,12.286,9.9829,7.6729,6.0929,5.0766,3.0774,-2.1291,-0.45021,-0.5489,-2.6097,-4.7272,-6.6914,-7.0635,-4.752,-2.1984,-6.1715,-8.672,-3.9216,0.67542,1.2123,-9.7118,-18.294,-17.179,-17.022,-17.536,-19.684,-19.718,-18.772,-20.278,-22.974,-27.126,1.9821,89.202,118.28,19.464,-40.583,-20.071,-13.069,-9.5758,-11.492,-10.964,-8.7176,-10.617,-9.1013,-5.6713,-4.6788,-5.8817,1.3868,4.0731,5.8159,11.035,18.101,25.873,25.884,30.834,32.094,31.546,31.372,21.026,14.753,8.9142,1.0115,-4.0739,-7.1813,-5.9796,-8.7106,-10.386,-12.246,-13.246,-14.199,-12.066,-7.6314,-7.0418,-9.7884,-13.001,-10.654,-7.7803,-10.312,-10.615,-11.162,-14.92,-12.182,-10.216,-14.108,-14.347,-12.521,-11.368,-9.9756,-11.085,-10.325,-10.5,-11.043,-8.6856,-7.8772,-5.106,-0.29987,-0.43424,-3.1123,-8.7456,-12.229,-12.195,-14.246,-14.921,-15.327,-13.846,-18.353,-18.727,-19.344,-22.127,28.025,107.21,97.03,-6.5032,-34.892,-13.809,-13.889,-7.8577,-12.14,-9.1113,-5.8417,-6.1141,-5.2064,-2.6335,-2.8047,1.1358,5.9663,4.9454,11.776,13.219,17.874,25.053,28.057,33.387,38.731,34.228,28.159,19.035,7.7729,6.3167,-2.9769,-8.0977,-8.7959,-12.987,-16.704,-14.888,-11.878,-13.015,-12.128,-13.572,-12.36,-12.028,-11.288,-9.5654,-10.987,-9.7967,-9.5447,-13.195,-9.8482,-9.7254,-14.663,-6.8971,3.7486,7.0785,8.6008,8.049,8.4846,11.026,9.0111,7.2405,12.75,15.102,13.912,17.923,20.127,19.372,14.048,4.3306,2.6499,4.0755,1.7442,-2.7877,-5.7532,-4.7966,-4.0552,-4.2601,-10.897,3.31,78.359,130.14,52.101,-28.057,-17.126,-8.9177,-6.0543,-6.948,-8.0825,-5.1942,-8.3336,-2.4534,-1.2948,-1.8185,1.0182,-0.77995,-0.016291,1.9237,6.9269,16.838,23.1,27.312,28.723,32.958,34.502,29.485,21.671,10.057,3.0582,-4.2188,-9.6311,-13.669,-19.873,-18.223,-18.535,-17.217,-16.327,-16.294,-16.342,-16.147,-11.149,-12.714,-13.397,-11.062,-13.477,-15.126,-14.919,-15.808,-16.021,-16.286,-17.864,-15.633,-15.902,-18.553,-18.262,-20.208,-16.303,-17.138,-19.824,-18.359,-18.819,-13.506,-12.653,-14.22,-11.149,-4.9302,-4.6501,-3.4154,-3.2077,-12.933,-14.902,-13.67,-14.904,-16.655,-18.108,-15.239,-19.203,-21.851,-23.389,-14.639,49.559,120.97,81.772,-18.734,-25.965,-8.3335,-11.175,-10.403,-10.674,-3.6563,-7.9343,-2.0596,0.45942,-2.2049,-0.79941,1.2482,3.7494,4.9491,10.186,13.325,21.723,32.142,33.252,38.946,41.596,39.282,33.929,22.98,15.766,6.2674,2.2976,-2.7738,-4.5029,-4.4643,-5.084,-4.0716,-3.9567,-7.5723,-8.2833,-0.17985,-3.2058,-1.8934,2.8727,-3.6245,-7.2525,-4.3968,-2.3971,-5.282,-7.0373,-7.0041,-8.0083,-7.9101,-8.2801,-8.8932,-8.3037,-8.2396,-7.22,-6.1181,-6.5534,-7.194,-8.9737,-11.871,-9.062,-4.7714,-2.9899,-3.1333,-4.0478,0.12077,2.8078,-0.35647,-3.6752,-7.1914,-9.8843,-11.095,-11.643,-14.076,-13.002,-13.896,-14.204,-13.187,-19.659,3.1807,80.309,129.82,56.776,-24.879,-18.853,-7.6524,-9.6315,-11.188,-12.036,-9.4163,-5.4432,-5.8348,-6.7098,-1.9865,2.5705,1.6124,2.9915,6.8043,8.1242,14.842,21.158,27.809,33.572,38.034,40.302,37.364,26.027,15.658,8.4458,1.84,-1.8418,-5.2422,-7.2292,-9.7594,-12.672,-15.121,-9.8893,-4.7354,-8.1093,-11.025,-8.9835,-9.5089,-9.155,-5.8645,-7.7385,-8.1132,-2.8732,-1.3349,-4.0189,-8.0186,-8.4145,-5.1446,-6.2185,-6.9318,-5.4212,-7.8671,-9.0288,-9.0754,-8.3595,-8.5794,-11.614,-11.588,-9.1493,-9.4441,-10.085,-12.706,-12.385,-5.2799,-4.4433,-7.6217,-5.5119,0.093547,1.8875,-4.7985,-11.446,-14.01,-15.529,-15.809,-13.839,-14.385,-16.497,-17.904,-16.302,-22.114,-20.61,33.948,112.75,98.691,-3.9035,-29.402,-13.686,-13.713,-7.9563,-10.498,-9.3831,-6.8372,-7.2759,-4.3416,-0.13574,-0.83651,0.032803,-0.11965,5.8641,13.957,12.873,16.819,24.812,29.967,35.01,37.244,38.006,33.794,25.429,13.473,4.0734,1.0113,-4.1836,-6.8831,-8.6134,-9.0101,-10.842,-12.627,-8.0039,-4.9129,-7.8828,-11.114,-9.9962,-8.3337,-6.944,-7.0057,-4.2841,-3.9661,-7.5973,-8.9664,-9.0564,-8.3089,-6.0786,-9.9601,-9.966,-6.3918,-10.553,-8.8865,-9.2943,-10.755,-7.9869,-11.661,-9.1883,-7.5683,-10.86,-10.329,-9.7949,-9.1368,-2.9818,-3.4644,-5.1873,5.8571,4.2522,-2.2585,-1.7654,-6.9364,-13.373,-13.228,-12.802,-9.2772,-10.979,-14.157,-16.288,-12.174,-14.514,-15.717,39.461,108.88,84.827,-13.55,-29.063,-8.3535,-6.4404,-3.1054,-2.8922,-0.26745,-2.5874,0.70169,0.25793,0.32024,3.0143,8.0759,7.9191,9.8596,13.866,17.194,23.267,27.381,35.714,41.516,41.333,37.987,35.8,29.204,18.925,8.8699,-1.5881,-3.0158,-4.1711,-5.3866,-7.3461,-7.4874,-4.9988,-7.1028,-7.0771,-6.4958,-4.2637,-4.146,-2.6594,-3.0267,-7.2724,-5.31,-5.0487,-4.9722,-7.7564,-8.0839,-7.3143,-10.617,-11.012,-10.138,-6.6312,-6.9856,-11.383,-12.821,-9.6747,-10.387,-10.292,-9.2914,-12.941,-10.871,-9.3497,-9.9586,-8.1492,-7.1065,-2.8044,-3.2112,-3.1931,0.072761,-0.55203,0.35329,-1.4662,-6.7557,-8.8346,-9.4895,-10.948,-8.9914,-10.752,-10.585,-12.432,-12.637,-16.827,5.2934,83.869,120.11,38.634,-33.548,-15.565,-8.3885,-13.021,-12.157,-6.0488,-4.9908,-5.8867,-4.8898,-4.7772,-3.1562,-1.7356,1.0726,2.2106,7.5285,12.584,17.56,24.087,28.999,33.507,36.227,39.067,40.739,31.984,21.337,12.32,6.4718,2.0421,-2.0072,-2.573,-5.961,-5.6235,-7.2231,
